embedding_dimension,coefficient,intercept
552,-2.149509144945751,-8.48872798841978
553,-0.05159356387410685,-8.48872798841978
554,-0.591607569374903,-8.48872798841978
555,-0.6870617730927503,-8.48872798841978
556,-0.33483193568294334,-8.48872798841978
557,-1.2298888554706824,-8.48872798841978
558,-0.3224155188043378,-8.48872798841978
559,1.392835344079006,-8.48872798841978
560,-0.6175610679906621,-8.48872798841978
561,-0.1321369505145062,-8.48872798841978
562,-0.02679903650095043,-8.48872798841978
563,-1.828752061102113,-8.48872798841978
564,-1.940469837885223,-8.48872798841978
565,1.0784333842724103,-8.48872798841978
566,-0.8659570250895376,-8.48872798841978
567,-0.16402886500248248,-8.48872798841978
568,2.075074872152488,-8.48872798841978
569,-0.0603466494010261,-8.48872798841978
570,1.0494457204693013,-8.48872798841978
571,1.5318829757878092,-8.48872798841978
572,-1.1819308630535934,-8.48872798841978
573,0.7596164087887772,-8.48872798841978
574,-1.0613873331264783,-8.48872798841978
575,0.6062364881890703,-8.48872798841978
576,-0.7174939441067724,-8.48872798841978
577,-0.6078254355809238,-8.48872798841978
578,-0.8432157269275057,-8.48872798841978
579,-0.2930394699394255,-8.48872798841978
580,0.3185511607557588,-8.48872798841978
581,-0.305979205847501,-8.48872798841978
582,0.5201436328008957,-8.48872798841978
583,-0.48890356862191325,-8.48872798841978
584,-0.4028927964327692,-8.48872798841978
585,0.5168343352154691,-8.48872798841978
586,-0.8316662716382289,-8.48872798841978
587,-1.93218765106873,-8.48872798841978
588,-0.05784505194460696,-8.48872798841978
589,-0.46512200491390226,-8.48872798841978
590,-1.4832245887610336,-8.48872798841978
591,0.7155708078894017,-8.48872798841978
592,-1.2687375880499705,-8.48872798841978
593,-1.1927732018907633,-8.48872798841978
594,-0.3033368106442474,-8.48872798841978
595,0.40335636900021493,-8.48872798841978
596,0.4265336753919544,-8.48872798841978
597,-0.3397080424449189,-8.48872798841978
598,1.2045624292853494,-8.48872798841978
599,1.908155877065355,-8.48872798841978
600,1.588199177903406,-8.48872798841978
601,-1.862375314340667,-8.48872798841978
602,-0.6171516386572559,-8.48872798841978
603,0.9024081566765094,-8.48872798841978
604,-0.9648099469112298,-8.48872798841978
605,0.4222159850386711,-8.48872798841978
606,-0.03577451656575617,-8.48872798841978
607,0.4857028308885784,-8.48872798841978
608,0.38477497322084575,-8.48872798841978
609,0.397118472147518,-8.48872798841978
610,0.2153294208803171,-8.48872798841978
611,-1.06821861330271,-8.48872798841978
612,0.602817789987373,-8.48872798841978
613,-1.6440272007328394,-8.48872798841978
614,-0.2704309696641788,-8.48872798841978
615,-1.3481401963760073,-8.48872798841978
616,2.0348106821876333,-8.48872798841978
617,0.1658890499303858,-8.48872798841978
618,1.9890838476091275,-8.48872798841978
619,-0.48936046141686895,-8.48872798841978
620,-0.0022438549578944205,-8.48872798841978
621,0.7787483500633939,-8.48872798841978
622,1.0919676211565357,-8.48872798841978
623,0.02395983420337933,-8.48872798841978
624,0.09305195702064134,-8.48872798841978
625,0.5711618743894911,-8.48872798841978
626,0.7334158104452277,-8.48872798841978
627,-1.6036069302225742,-8.48872798841978
628,-0.015042793426012774,-8.48872798841978
629,-0.33281040648936555,-8.48872798841978
630,0.08819078560394629,-8.48872798841978
631,0.1830853942063235,-8.48872798841978
632,-2.422014975284069,-8.48872798841978
633,0.7373017876046017,-8.48872798841978
634,-1.6845478832200744,-8.48872798841978
635,0.6653626055611067,-8.48872798841978
636,0.8871288914369817,-8.48872798841978
637,0.4744640266367727,-8.48872798841978
638,1.0331660355528818,-8.48872798841978
639,-2.169459408648519,-8.48872798841978
640,0.40511399869608794,-8.48872798841978
641,-0.8452233362099937,-8.48872798841978
642,-2.468715226822659,-8.48872798841978
643,0.2453631815024228,-8.48872798841978
644,0.1820879549383258,-8.48872798841978
645,0.07946657841278951,-8.48872798841978
646,-0.17161297511497478,-8.48872798841978
647,0.7317187304854812,-8.48872798841978
648,-0.1610058657921193,-8.48872798841978
649,0.11232241563075063,-8.48872798841978
650,0.7555709414760333,-8.48872798841978
651,-2.2303598445902577,-8.48872798841978
652,1.057194093500407,-8.48872798841978
653,2.2772170909075875,-8.48872798841978
654,-0.3444670825561611,-8.48872798841978
655,-0.6924938911854875,-8.48872798841978
656,-1.712349341813223,-8.48872798841978
657,-1.3558228786261102,-8.48872798841978
658,0.6050956605571051,-8.48872798841978
659,0.6054300136933093,-8.48872798841978
660,-0.14083384934073945,-8.48872798841978
661,-0.28294863922488217,-8.48872798841978
662,2.2605520822432323,-8.48872798841978
663,1.1636561297931178,-8.48872798841978
664,-0.9728424571443977,-8.48872798841978
665,-0.542603519127345,-8.48872798841978
666,0.032090458435339676,-8.48872798841978
667,0.9094015671762731,-8.48872798841978
668,1.0177315068097197,-8.48872798841978
669,1.5115076958184046,-8.48872798841978
670,-0.148292589567518,-8.48872798841978
671,0.039942379284758744,-8.48872798841978
672,1.2185187451013477,-8.48872798841978
673,0.8661354819334226,-8.48872798841978
674,1.5632747969005214,-8.48872798841978
675,-0.34288231896569277,-8.48872798841978
